,sensor_4
7244,1415.18
7245,1406.54
7246,1409.2
7247,1412.22
7248,1416.65
7249,1406.87
7250,1410.75
7251,1412.05
7252,1402.35
7253,1409.01
7254,1413.71
7255,1404.23
7256,1407.31
7257,1409.36
7258,1410.96
7259,1406.73
7260,1409.43
7261,1409.19
7262,1407.45
7263,1422.06
7264,1410.48
7265,1413.22
7266,1422.59
7267,1411.7
7268,1415.42
7269,1414.56
7270,1418.46
7271,1410.82
7272,1414.05
7273,1416.59
7274,1416.01
7275,1415.35
7276,1414.7
7277,1417.36
7278,1415.17
7279,1415.32
7280,1417.45
7281,1414.51
7282,1420.06
7283,1410.92
7284,1417.32
7285,1412.81
7286,1417.61
7287,1417.74
7288,1415.23
7289,1420.38
7290,1420.81
7291,1427.11
7292,1417.51
7293,1419.79
7294,1424.04
7295,1422.3
7296,1416.13
7297,1427.34
7298,1424.47
7299,1417.42
7300,1418.74
7301,1421.92
7302,1419.62
7303,1427.85
7304,1423.41
7305,1424.75
7306,1426.97
7307,1422.98
7308,1419.81
7309,1428.52
7310,1427.53
7311,1429.56
7312,1428.05
7313,1428.01
7314,1428.01
7315,1425.87
7316,1409.25
7317,1402.84
7318,1404.94
7319,1408.01
7320,1412.24
7321,1411.93
7322,1406.36
7323,1412.36
7324,1406.74
7325,1410.93
7326,1410.93
7327,1414.47
7328,1412.48
7329,1403.03
7330,1412.99
7331,1412.53
7332,1400.59
7333,1410.65
7334,1412.33
7335,1406.41
7336,1400.38
7337,1421.1
7338,1408.2
7339,1409.61
7340,1407.94
7341,1403.16
7342,1401.65
7343,1412.18
7344,1407.41
7345,1407.62
7346,1409.44
7347,1395.47
7348,1412.4
7349,1405.96
7350,1408.37
7351,1399.64
7352,1407.84
7353,1405.72
7354,1409.37
7355,1409.21
7356,1410.36
7357,1414.37
7358,1412.06
7359,1398.19
7360,1407.52
7361,1409.1
7362,1407.74
7363,1406.74
7364,1409.42
7365,1413.28
7366,1406.63
7367,1407.94
7368,1404.66
7369,1405.83
7370,1409.16
7371,1406.19
7372,1404.46
7373,1409.41
7374,1401.74
7375,1411.57
7376,1405.75
7377,1405.14
7378,1409.6
7379,1404.47
7380,1405.82
7381,1411.24
7382,1403.88
7383,1404.84
7384,1413.15
7385,1404.53
7386,1398.16
7387,1409.37
7388,1406.75
7389,1408.38
7390,1403.69
7391,1408.84
7392,1407.19
7393,1406.31
7394,1414.25
7395,1406.79
7396,1409.91
7397,1404.55
7398,1410.64
7399,1408.25
7400,1405.64
7401,1407.81
7402,1412.47
7403,1413.3
7404,1406.46
7405,1399.51
7406,1411.22
7407,1405.69
7408,1409.64
7409,1407.9
7410,1411.2
7411,1406.95
7412,1403.5
7413,1405.71
7414,1412.09
7415,1412.3
7416,1408.13
7417,1408.52
7418,1414.99
7419,1412.96
7420,1418.3
7421,1402.58
7422,1418.64
7423,1415.08
7424,1410.0
7425,1412.21
7426,1409.05
7427,1403.47
7428,1399.48
7429,1410.77
7430,1408.63
7431,1408.38
7432,1403.03
7433,1421.01
7434,1410.51
7435,1409.18
7436,1411.28
7437,1407.04
7438,1418.21
7439,1409.86
7440,1408.79
7441,1410.26
7442,1412.05
7443,1412.8
7444,1417.85
7445,1408.32
7446,1414.99
7447,1413.44
7448,1418.87
7449,1410.15
7450,1409.71
7451,1412.75
7452,1405.32
7453,1411.02
7454,1415.12
7455,1412.93
7456,1407.34
7457,1416.99
7458,1421.51
7459,1411.79
7460,1412.79
7461,1414.32
7462,1415.64
7463,1422.18
7464,1416.73
7465,1416.68
7466,1417.77
7467,1420.25
7468,1418.01
7469,1418.38
7470,1417.73
7471,1412.15
7472,1413.71
7473,1419.62
7474,1416.71
7475,1419.87
7476,1419.95
7477,1415.36
7478,1424.59
7479,1419.41
7480,1412.85
7481,1416.44
7482,1419.83
7483,1423.66
7484,1419.62
7485,1415.21
7486,1422.14
7487,1424.64
7488,1418.63
7489,1430.24
7490,1418.61
7491,1421.22
7492,1423.77
7493,1421.11
7494,1426.04
7495,1425.28
7496,1416.64
7497,1422.16
7498,1420.58
7499,1423.57
7500,1429.47
7501,1425.29
7502,1432.11
7503,1425.12
7504,1429.18
7505,1435.51
7506,1428.62
7507,1430.7
7508,1429.92
7509,1426.16
7510,1410.0
7511,1407.99
7512,1407.48
7513,1405.23
7514,1408.78
7515,1405.05
7516,1406.06
7517,1403.31
7518,1406.26
7519,1402.45
7520,1409.87
7521,1415.5
7522,1402.06
7523,1413.83
7524,1402.86
7525,1407.21
7526,1412.54
7527,1405.7
7528,1405.95
7529,1404.46
7530,1410.79
7531,1413.57
7532,1411.81
7533,1403.83
7534,1412.02
7535,1415.05
7536,1412.91
7537,1408.73
7538,1407.22
7539,1411.79
7540,1405.8
7541,1398.77
7542,1410.36
7543,1408.57
7544,1406.85
7545,1413.11
7546,1405.47
7547,1410.03
7548,1404.33
7549,1407.81
7550,1404.03
7551,1414.16
7552,1413.13
7553,1414.35
7554,1411.81
7555,1411.79
7556,1414.16
7557,1408.86
7558,1408.56
7559,1415.61
7560,1408.4
7561,1406.88
7562,1402.11
7563,1412.68
7564,1407.2
7565,1414.37
7566,1409.3
7567,1406.84
7568,1413.46
7569,1410.06
7570,1407.5
7571,1407.29
7572,1410.53
7573,1407.61
7574,1415.16
7575,1416.51
7576,1417.61
7577,1414.87
7578,1419.44
7579,1412.73
7580,1407.47
7581,1408.48
7582,1413.97
7583,1411.48
7584,1416.06
7585,1412.78
7586,1416.88
7587,1414.4
7588,1413.13
7589,1413.4
7590,1410.52
7591,1415.88
7592,1418.84
7593,1421.08
7594,1407.79
7595,1413.98
7596,1418.57
7597,1409.74
7598,1413.09
7599,1419.96
7600,1417.74
7601,1416.18
7602,1413.46
7603,1413.72
7604,1414.27
7605,1420.19
7606,1415.77
7607,1416.1
7608,1423.01
7609,1420.8
7610,1409.44
7611,1428.36
7612,1414.03
7613,1421.64
7614,1419.62
7615,1423.65
7616,1427.77
7617,1410.83
7618,1423.07
7619,1423.25
7620,1430.95
7621,1423.67
7622,1417.9
7623,1424.94
7624,1422.15
7625,1430.13
7626,1422.08
7627,1431.35
7628,1421.53
7629,1427.32
7630,1427.89
7631,1432.9
7632,1429.54
7633,1426.38
7634,1436.58
7635,1426.13
7636,1426.95
7637,1428.14
7638,1412.72
7639,1414.86
7640,1410.39
7641,1397.07
7642,1412.14
7643,1411.76
7644,1408.85
7645,1413.12
7646,1410.11
7647,1411.55
7648,1419.81
7649,1410.43
7650,1407.93
7651,1409.9
7652,1412.32
7653,1412.44
7654,1414.27
7655,1413.64
7656,1405.28
7657,1407.63
7658,1413.32
7659,1408.6
7660,1406.47
7661,1408.76
7662,1406.65
7663,1402.24
7664,1408.86
7665,1409.8
7666,1409.44
7667,1403.24
7668,1410.67
7669,1412.57
7670,1410.32
7671,1412.12
7672,1409.24
7673,1419.64
7674,1410.43
7675,1414.05
7676,1409.54
7677,1409.94
7678,1405.1
7679,1414.16
7680,1407.18
7681,1406.72
7682,1408.39
7683,1412.87
7684,1414.45
7685,1415.7
7686,1411.14
7687,1408.61
7688,1407.15
7689,1413.37
7690,1408.84
7691,1419.34
7692,1414.24
7693,1405.11
7694,1406.19
7695,1409.57
7696,1409.68
7697,1409.03
7698,1413.51
7699,1414.58
7700,1412.29
7701,1411.15
7702,1403.66
7703,1404.16
7704,1407.57
7705,1410.59
7706,1410.34
7707,1411.94
7708,1415.67
7709,1413.75
7710,1411.64
7711,1409.01
7712,1415.56
7713,1417.79
7714,1413.79
7715,1408.29
7716,1417.75
7717,1413.66
7718,1405.56
7719,1415.43
7720,1410.25
7721,1412.34
7722,1414.32
7723,1418.97
7724,1410.74
7725,1408.72
7726,1417.96
7727,1412.49
7728,1416.53
7729,1414.66
7730,1414.46
7731,1415.38
7732,1414.74
7733,1413.48
7734,1413.47
7735,1414.3
7736,1410.74
7737,1410.7
7738,1420.24
7739,1421.29
7740,1411.95
7741,1413.01
7742,1415.68
7743,1422.89
7744,1411.95
7745,1417.07
7746,1415.79
7747,1413.05
7748,1412.76
7749,1415.28
7750,1406.46
7751,1410.8
7752,1412.2
7753,1416.41
7754,1416.29
7755,1414.41
7756,1406.44
7757,1412.09
7758,1412.01
7759,1418.72
7760,1414.84
7761,1419.88
7762,1412.83
7763,1421.92
7764,1412.73
7765,1415.51
7766,1415.94
7767,1422.86
7768,1416.33
7769,1424.12
7770,1420.19
7771,1416.87
7772,1416.27
7773,1417.51
7774,1411.93
7775,1414.9
7776,1411.65
7777,1416.32
7778,1420.84
7779,1417.29
7780,1415.5
7781,1418.99
7782,1420.09
7783,1414.27
7784,1417.04
7785,1420.1
7786,1421.33
7787,1423.88
7788,1420.46
7789,1411.43
7790,1416.22
7791,1418.6
7792,1417.95
7793,1423.83
7794,1420.97
7795,1421.75
7796,1415.27
7797,1422.9
7798,1425.36
7799,1423.7
7800,1417.51
7801,1424.2
7802,1421.72
7803,1422.24
7804,1422.9
7805,1424.77
7806,1423.45
7807,1422.47
7808,1421.72
7809,1422.74
7810,1429.6
7811,1430.95
7812,1423.96
7813,1415.96
7814,1425.87
7815,1429.43
7816,1419.48
7817,1431.78
7818,1429.35
7819,1430.81
7820,1428.22
7821,1425.46
7822,1427.3
7823,1427.59
7824,1428.42
7825,1432.96
7826,1400.05
7827,1403.99
7828,1398.08
7829,1408.89
7830,1406.45
7831,1404.52
7832,1400.55
7833,1399.75
7834,1398.77
7835,1391.09
7836,1395.51
7837,1397.28
7838,1398.72
7839,1402.3
7840,1393.25
7841,1405.22
7842,1406.69
7843,1398.87
7844,1396.24
7845,1400.14
7846,1395.03
7847,1401.3
7848,1399.07
7849,1391.27
7850,1396.86
7851,1396.47
7852,1404.92
7853,1405.05
7854,1402.21
7855,1399.26
7856,1402.33
7857,1401.77
7858,1400.33
7859,1399.54
7860,1399.08
7861,1392.32
7862,1393.5
7863,1399.35
7864,1400.98
7865,1403.14
7866,1402.59
7867,1391.1
7868,1393.64
7869,1394.68
7870,1400.23
7871,1400.64
7872,1399.9
7873,1398.75
7874,1410.01
7875,1398.79
7876,1406.36
7877,1400.62
7878,1399.86
7879,1390.39
7880,1397.37
7881,1392.76
7882,1398.37
7883,1402.08
7884,1398.72
7885,1395.29
7886,1403.8
7887,1398.85
7888,1400.66
7889,1399.08
7890,1397.3
7891,1396.98
7892,1397.86
7893,1415.21
7894,1406.24
7895,1400.06
7896,1404.21
7897,1400.07
7898,1398.11
7899,1399.17
7900,1408.89
7901,1401.28
7902,1401.89
7903,1398.42
7904,1404.53
7905,1404.14
7906,1399.08
7907,1403.61
7908,1404.47
7909,1390.03
7910,1405.65
7911,1398.48
7912,1403.97
7913,1398.25
7914,1403.46
7915,1403.89
7916,1400.1
7917,1391.57
7918,1402.3
7919,1399.7
7920,1406.45
7921,1402.66
7922,1403.21
7923,1401.43
7924,1398.2
7925,1406.99
7926,1404.61
7927,1407.7
7928,1406.22
7929,1406.73
7930,1412.53
7931,1405.95
7932,1406.36
7933,1405.84
7934,1395.54
7935,1406.41
7936,1401.59
7937,1395.67
7938,1405.26
7939,1393.8
7940,1402.18
7941,1403.87
7942,1404.49
7943,1407.69
7944,1398.44
7945,1412.08
7946,1400.21
7947,1408.33
7948,1403.33
7949,1406.41
7950,1405.34
7951,1401.41
7952,1402.07
7953,1411.28
7954,1406.71
7955,1404.81
7956,1403.7
7957,1405.44
7958,1409.9
7959,1404.59
7960,1405.24
7961,1410.61
7962,1400.78
7963,1405.0
7964,1400.2
7965,1405.88
7966,1401.32
7967,1407.36
7968,1407.71
7969,1399.27
7970,1407.37
7971,1408.99
7972,1407.71
7973,1409.34
7974,1409.11
7975,1410.32
7976,1413.37
7977,1407.4
7978,1408.85
7979,1404.21
7980,1413.32
7981,1403.18
7982,1408.85
7983,1413.18
7984,1409.84
7985,1409.44
7986,1407.25
7987,1410.54
7988,1409.36
7989,1413.97
7990,1409.72
7991,1408.81
7992,1411.28
7993,1413.42
7994,1412.46
7995,1407.76
7996,1405.76
7997,1415.16
7998,1413.04
7999,1410.72
8000,1416.94
8001,1408.97
8002,1414.19
8003,1410.69
8004,1416.75
8005,1411.95
8006,1417.32
8007,1413.15
8008,1409.14
8009,1414.72
8010,1414.12
8011,1418.46
8012,1420.22
8013,1420.56
8014,1421.09
8015,1421.2
8016,1415.36
8017,1418.73
8018,1419.76
8019,1422.46
8020,1421.22
8021,1414.8
8022,1419.88
8023,1416.36
8024,1419.63
8025,1421.77
8026,1416.68
8027,1417.11
8028,1424.74
8029,1421.35
8030,1415.37
8031,1419.32
8032,1420.83
8033,1428.41
8034,1422.52
8035,1421.63
8036,1429.42
8037,1423.13
8038,1434.97
8039,1431.63
8040,1423.4
8041,1428.74
8042,1394.47
8043,1400.28
8044,1405.86
8045,1402.98
8046,1403.11
8047,1402.05
8048,1403.07
8049,1400.34
8050,1403.2
8051,1399.21
8052,1407.86
8053,1408.09
8054,1404.46
8055,1407.37
8056,1405.38
8057,1402.89
8058,1407.31
8059,1403.38
8060,1396.44
8061,1405.74
8062,1401.32
8063,1395.81
8064,1399.29
8065,1398.86
8066,1400.98
8067,1402.15
8068,1397.25
8069,1403.94
8070,1399.87
8071,1399.82
8072,1406.62
8073,1407.89
8074,1399.88
8075,1401.65
8076,1401.11
8077,1401.59
8078,1398.96
8079,1400.8
8080,1406.29
8081,1398.87
8082,1402.36
8083,1394.88
8084,1397.3
8085,1402.05
8086,1400.26
8087,1402.15
8088,1409.7
8089,1398.01
8090,1402.59
8091,1398.57
8092,1399.31
8093,1400.06
8094,1401.36
8095,1406.55
8096,1401.41
8097,1401.12
8098,1407.54
8099,1407.56
8100,1406.69
8101,1404.46
8102,1403.87
8103,1404.65
8104,1398.8
8105,1397.83
8106,1403.63
8107,1404.1
8108,1402.71
8109,1402.35
8110,1408.68
8111,1404.95
8112,1398.67
8113,1405.07
8114,1408.1
8115,1403.97
8116,1405.22
8117,1398.63
8118,1398.4
8119,1404.35
8120,1406.7
8121,1406.18
8122,1402.4
8123,1399.06
8124,1404.95
8125,1406.94
8126,1402.36
8127,1407.56
8128,1405.89
8129,1404.17
8130,1406.99
8131,1404.58
8132,1404.74
8133,1398.73
8134,1408.3
8135,1406.39
8136,1407.3
8137,1401.27
8138,1407.65
8139,1409.05
8140,1400.96
8141,1415.23
8142,1409.67
8143,1402.73
8144,1401.47
8145,1404.26
8146,1409.14
8147,1399.94
8148,1408.89
8149,1412.22
8150,1405.58
8151,1405.16
8152,1401.7
8153,1396.6
8154,1403.83
8155,1405.41
8156,1406.2
8157,1414.6
8158,1407.65
8159,1408.11
8160,1404.92
8161,1416.27
8162,1404.85
8163,1406.48
8164,1413.88
8165,1401.82
8166,1406.45
8167,1402.32
8168,1406.38
8169,1405.36
8170,1410.67
8171,1411.24
8172,1409.57
8173,1404.08
8174,1410.27
8175,1409.49
8176,1405.53
8177,1405.61
8178,1411.66
8179,1408.1
8180,1405.22
8181,1405.4
8182,1410.81
8183,1406.16
8184,1417.38
8185,1413.64
8186,1410.01
8187,1413.29
8188,1414.34
8189,1414.94
8190,1415.65
8191,1414.34
8192,1416.34
8193,1410.1
8194,1414.02
8195,1412.42
8196,1409.98
8197,1408.78
8198,1410.3
8199,1414.66
8200,1408.06
8201,1419.06
8202,1414.18
8203,1411.32
8204,1415.74
8205,1416.45
8206,1410.85
8207,1418.39
8208,1418.51
8209,1417.77
8210,1419.87
8211,1420.22
8212,1416.96
8213,1421.67
8214,1416.72
8215,1420.3
8216,1425.55
8217,1416.81
8218,1421.39
8219,1429.26
8220,1422.85
8221,1422.19
8222,1423.19
8223,1419.02
8224,1420.31
8225,1422.49
8226,1424.57
8227,1420.03
8228,1420.56
8229,1426.14
8230,1425.11
8231,1425.06
8232,1429.17
8233,1424.39
8234,1423.5
8235,1425.53
8236,1428.71
8237,1427.68
8238,1392.51
8239,1397.92
8240,1402.59
8241,1403.11
8242,1396.1
8243,1401.53
8244,1399.35
8245,1408.26
8246,1402.13
8247,1392.57
8248,1392.9
8249,1392.18
8250,1396.87
8251,1389.83
8252,1401.37
8253,1403.54
8254,1391.52
8255,1391.45
8256,1397.75
8257,1396.72
8258,1406.47
8259,1401.18
8260,1397.37
8261,1399.52
8262,1396.5
8263,1396.91
8264,1402.89
8265,1397.76
8266,1399.45
8267,1401.48
8268,1395.89
8269,1398.38
8270,1400.17
8271,1397.26
8272,1394.03
8273,1401.36
8274,1401.09
8275,1402.39
8276,1402.98
8277,1399.59
8278,1395.35
8279,1393.56
8280,1401.26
8281,1399.4
8282,1397.69
8283,1403.2
8284,1397.52
8285,1395.26
8286,1399.86
8287,1402.28
8288,1404.44
8289,1397.17
8290,1393.86
8291,1404.57
8292,1394.98
8293,1399.56
8294,1392.25
8295,1397.47
8296,1404.68
8297,1402.7
8298,1393.56
8299,1406.74
8300,1408.87
8301,1396.52
8302,1395.71
8303,1397.85
8304,1396.13
8305,1404.65
8306,1395.47
8307,1398.12
8308,1398.33
8309,1399.32
8310,1398.09
8311,1399.5
8312,1405.31
8313,1399.38
8314,1402.19
8315,1404.39
8316,1404.41
8317,1399.8
8318,1396.92
8319,1406.96
8320,1400.57
8321,1400.41
8322,1402.42
8323,1406.32
8324,1399.63
8325,1405.14
8326,1402.46
8327,1397.98
8328,1409.55
8329,1400.17
8330,1401.12
8331,1403.83
8332,1400.9
8333,1404.43
8334,1401.48
8335,1408.2
8336,1401.77
8337,1403.32
8338,1399.16
8339,1406.12
8340,1402.32
8341,1398.11
8342,1409.21
8343,1403.34
8344,1399.98
8345,1411.24
8346,1403.07
8347,1405.36
8348,1408.64
8349,1403.45
8350,1407.02
8351,1400.5
8352,1404.07
8353,1403.23
8354,1402.84
8355,1399.44
8356,1393.69
8357,1401.69
8358,1405.57
8359,1406.2
8360,1405.65
8361,1404.41
8362,1404.92
8363,1398.6
8364,1405.41
8365,1403.74
8366,1402.12
8367,1397.85
8368,1411.13
8369,1402.99
8370,1401.2
8371,1400.71
8372,1407.53
8373,1402.51
8374,1401.37
8375,1412.68
8376,1411.71
8377,1410.57
8378,1406.15
8379,1403.9
8380,1407.72
8381,1405.78
8382,1403.53
8383,1406.05
8384,1413.65
8385,1402.5
8386,1411.24
8387,1412.85
8388,1411.83
8389,1404.12
8390,1408.88
8391,1413.02
8392,1407.27
8393,1402.82
8394,1406.14
8395,1412.63
8396,1408.76
8397,1412.27
8398,1406.44
8399,1403.67
8400,1414.82
8401,1402.03
8402,1411.59
8403,1413.1
8404,1413.16
8405,1417.67
8406,1415.39
8407,1419.71
8408,1413.41
8409,1414.79
8410,1421.28
8411,1408.48
8412,1412.74
8413,1425.33
8414,1415.62
8415,1416.44
8416,1422.57
8417,1419.86
8418,1420.38
8419,1409.49
8420,1424.6
8421,1417.62
8422,1421.94
8423,1423.01
8424,1423.47
8425,1417.53
8426,1419.61
8427,1421.69
8428,1430.8
8429,1425.77
8430,1426.15
8431,1424.64
8432,1417.3
8433,1428.56
8434,1423.51
8435,1428.28
8436,1429.39
8437,1427.07
8438,1432.08
8439,1420.43
8440,1433.01
8441,1427.41
8442,1431.71
8443,1426.61
8444,1427.53
8445,1399.96
8446,1398.69
8447,1403.39
8448,1400.65
8449,1397.06
8450,1395.61
8451,1396.38
8452,1400.99
8453,1399.25
8454,1397.72
8455,1400.62
8456,1401.81
8457,1398.39
8458,1397.95
8459,1400.41
8460,1399.49
8461,1392.66
8462,1398.5
8463,1397.23
8464,1400.22
8465,1400.56
8466,1402.21
8467,1407.4
8468,1403.85
8469,1407.01
8470,1407.53
8471,1402.76
8472,1402.16
8473,1399.05
8474,1392.49
8475,1402.58
8476,1394.85
8477,1399.83
8478,1399.0
8479,1399.18
8480,1403.19
8481,1394.51
8482,1403.97
8483,1394.96
8484,1396.7
8485,1394.48
8486,1400.18
8487,1405.43
8488,1403.83
8489,1394.85
8490,1398.48
8491,1401.37
8492,1399.46
8493,1392.92
8494,1400.73
8495,1398.62
8496,1392.05
8497,1402.1
8498,1403.48
8499,1403.39
8500,1395.94
8501,1397.99
8502,1400.81
8503,1393.48
8504,1402.46
8505,1399.97
8506,1403.45
8507,1400.23
8508,1398.84
8509,1401.47
8510,1402.3
8511,1404.48
8512,1407.83
8513,1405.79
8514,1396.19
8515,1395.51
8516,1399.49
8517,1402.47
8518,1398.05
8519,1401.6
8520,1400.94
8521,1403.23
8522,1399.1
8523,1401.22
8524,1400.86
8525,1399.14
8526,1397.73
8527,1401.12
8528,1405.21
8529,1405.19
8530,1405.93
8531,1404.96
8532,1402.94
8533,1396.77
8534,1401.58
8535,1400.62
8536,1406.86
8537,1403.31
8538,1400.99
8539,1398.52
8540,1400.48
8541,1406.64
8542,1410.67
8543,1404.21
8544,1406.94
8545,1401.68
8546,1397.22
8547,1405.48
8548,1401.9
8549,1406.02
8550,1405.94
8551,1405.62
8552,1408.09
8553,1407.15
8554,1402.34
8555,1413.13
8556,1406.74
8557,1402.32
8558,1408.27
8559,1408.59
8560,1409.88
8561,1410.91
8562,1403.0
8563,1397.27
8564,1409.86
8565,1403.65
8566,1400.5
8567,1410.31
8568,1410.38
8569,1408.95
8570,1404.06
8571,1410.69
8572,1410.54
8573,1402.96
8574,1400.09
8575,1402.02
8576,1406.53
8577,1402.16
8578,1403.9
8579,1407.67
8580,1401.34
8581,1404.97
8582,1411.12
8583,1413.54
8584,1409.65
8585,1409.17
8586,1409.27
8587,1406.67
8588,1414.47
8589,1413.63
8590,1411.9
8591,1406.77
8592,1406.18
8593,1419.63
8594,1416.35
8595,1414.73
8596,1414.93
8597,1421.29
8598,1409.05
8599,1417.07
8600,1402.36
8601,1408.39
8602,1417.6
8603,1420.52
8604,1413.09
8605,1412.83
8606,1417.63
8607,1418.28
8608,1414.31
8609,1416.86
8610,1417.72
8611,1415.13
8612,1418.34
8613,1413.27
8614,1419.16
8615,1415.78
8616,1423.8
8617,1418.06
8618,1421.7
8619,1420.72
8620,1416.46
8621,1418.51
8622,1424.81
8623,1420.42
8624,1428.6
8625,1421.07
8626,1429.24
8627,1418.55
8628,1425.71
8629,1427.6
8630,1427.48
8631,1425.84
8632,1423.73
8633,1428.0
8634,1428.14
8635,1422.36
8636,1438.96
8637,1403.72
8638,1398.95
8639,1396.16
8640,1399.46
8641,1402.37
8642,1394.36
8643,1394.63
8644,1397.04
8645,1393.75
8646,1395.36
8647,1395.97
8648,1401.5
8649,1396.11
8650,1395.27
8651,1399.03
8652,1396.88
8653,1406.43
8654,1400.46
8655,1390.08
8656,1394.04
8657,1396.32
8658,1404.5
8659,1391.76
8660,1406.04
8661,1397.36
8662,1405.01
8663,1403.04
8664,1396.93
8665,1394.31
8666,1398.59
8667,1401.2
8668,1395.14
8669,1395.86
8670,1394.74
8671,1400.39
8672,1397.19
8673,1403.56
8674,1401.91
8675,1392.69
8676,1400.18
8677,1400.5
8678,1396.96
8679,1401.41
8680,1394.7
8681,1398.05
8682,1401.57
8683,1403.25
8684,1392.41
8685,1403.24
8686,1404.79
8687,1403.06
8688,1394.36
8689,1405.98
8690,1395.67
8691,1405.3
8692,1404.08
8693,1407.04
8694,1406.97
8695,1402.79
8696,1401.7
8697,1397.41
8698,1399.12
8699,1395.48
8700,1400.19
8701,1407.63
8702,1396.07
8703,1396.55
8704,1398.97
8705,1395.54
8706,1395.88
8707,1398.68
8708,1404.83
8709,1399.45
8710,1397.47
8711,1403.37
8712,1395.56
8713,1407.11
8714,1395.71
8715,1399.75
8716,1399.13
8717,1403.49
8718,1403.76
8719,1410.41
8720,1397.54
8721,1401.11
8722,1409.26
8723,1402.91
8724,1403.07
8725,1400.39
8726,1401.74
8727,1407.44
8728,1401.2
8729,1404.11
8730,1405.0
8731,1408.11
8732,1402.07
8733,1416.06
8734,1402.65
8735,1405.05
8736,1403.26
8737,1408.92
8738,1407.72
8739,1398.91
8740,1396.56
8741,1406.54
8742,1409.05
8743,1397.23
8744,1410.68
8745,1405.34
8746,1397.98
8747,1405.0
8748,1412.62
8749,1408.3
8750,1415.25
8751,1408.69
8752,1410.1
8753,1405.87
8754,1411.91
8755,1409.28
8756,1411.55
8757,1410.42
8758,1412.71
8759,1414.6
8760,1411.03
8761,1407.79
8762,1410.67
8763,1408.21
8764,1412.73
8765,1407.04
8766,1407.96
8767,1420.19
8768,1424.87
8769,1411.52
8770,1411.83
8771,1412.63
8772,1419.31
8773,1422.48
8774,1421.47
8775,1420.45
8776,1416.68
8777,1412.57
8778,1421.87
8779,1421.25
8780,1415.1
8781,1422.74
8782,1426.24
8783,1426.02
8784,1420.69
8785,1423.59
8786,1425.67
8787,1423.71
8788,1424.4
8789,1431.16
8790,1423.22
8791,1430.01
8792,1431.6
8793,1432.96
8794,1437.88
8795,1391.37
8796,1409.91
8797,1397.54
8798,1396.42
8799,1398.25
8800,1400.48
8801,1398.44
8802,1402.27
8803,1400.12
8804,1400.74
8805,1392.87
8806,1396.65
8807,1395.55
8808,1398.12
8809,1394.38
8810,1393.89
8811,1400.88
8812,1406.51
8813,1399.89
8814,1396.41
8815,1400.84
8816,1396.03
8817,1393.88
8818,1406.26
8819,1399.16
8820,1397.53
8821,1395.56
8822,1400.69
8823,1398.68
8824,1397.7
8825,1396.89
8826,1403.01
8827,1400.78
8828,1390.82
8829,1396.24
8830,1398.65
8831,1399.04
8832,1398.42
8833,1400.02
8834,1402.52
8835,1402.66
8836,1402.43
8837,1398.94
8838,1400.49
8839,1397.49
8840,1403.21
8841,1394.22
8842,1396.17
8843,1402.59
8844,1399.0
8845,1397.22
8846,1402.92
8847,1393.6
8848,1403.39
8849,1399.69
8850,1392.32
8851,1396.11
8852,1394.52
8853,1398.98
8854,1394.38
8855,1396.3
8856,1396.19
8857,1397.2
8858,1393.84
8859,1403.07
8860,1397.46
8861,1407.56
8862,1395.15
8863,1395.81
8864,1400.05
8865,1399.9
8866,1398.18
8867,1406.88
8868,1408.11
8869,1403.82
8870,1399.72
8871,1396.77
8872,1396.5
8873,1399.42
8874,1396.54
8875,1407.25
8876,1401.64
8877,1402.18
8878,1397.6
8879,1401.49
8880,1401.22
8881,1397.32
8882,1402.9
8883,1400.32
8884,1397.15
8885,1395.06
8886,1391.34
8887,1399.69
8888,1399.85
8889,1391.34
8890,1395.81
8891,1400.53
8892,1401.72
8893,1395.97
8894,1400.26
8895,1402.98
8896,1401.17
8897,1399.28
8898,1398.41
8899,1403.97
8900,1404.25
8901,1403.38
8902,1396.58
8903,1402.55
8904,1406.25
8905,1409.16
8906,1405.23
8907,1398.14
8908,1403.2
8909,1396.37
8910,1396.1
8911,1399.41
8912,1403.76
8913,1403.84
8914,1402.52
8915,1403.22
8916,1402.71
8917,1404.42
8918,1397.0
8919,1397.6
8920,1401.24
8921,1398.11
8922,1401.05
8923,1401.19
8924,1401.71
8925,1402.75
8926,1399.16
8927,1402.53
8928,1397.17
8929,1400.67
8930,1398.29
8931,1394.91
8932,1399.29
8933,1398.9
8934,1402.27
8935,1399.21
8936,1404.14
8937,1410.27
8938,1398.11
8939,1402.98
8940,1400.02
8941,1400.17
8942,1391.66
8943,1407.4
8944,1405.9
8945,1399.71
8946,1406.12
8947,1398.14
8948,1402.48
8949,1407.71
8950,1406.28
8951,1408.52
8952,1398.19
8953,1406.27
8954,1404.36
8955,1409.91
8956,1403.82
8957,1403.75
8958,1406.39
8959,1406.71
8960,1413.01
8961,1410.44
8962,1402.62
8963,1412.88
8964,1401.72
8965,1399.5
8966,1400.21
8967,1407.57
8968,1405.46
8969,1410.57
8970,1406.87
8971,1398.33
8972,1404.84
8973,1410.92
8974,1409.72
8975,1403.43
8976,1403.75
8977,1412.53
8978,1405.93
8979,1403.91
8980,1406.41
